datetime,net_load_before_pv,pv,net_load_after_pv
1/16/21 21:45,235.8565275,0,235.8565275
1/16/21 21:50,216.9500008,0,216.9500008
1/16/21 21:55,232.3541667,0,232.3541667
1/16/21 22:00,227.2750028,0,227.2750028
1/16/21 22:05,149.5166677,0,149.5166677
1/16/21 22:10,154.8869516,0,154.8869516
1/16/21 22:15,151.9999981,0,151.9999981
1/16/21 22:20,155.4999981,0,155.4999981
1/16/21 22:25,153.8217408,0,153.8217408
1/16/21 22:30,140.3333333,0,140.3333333
1/16/21 22:35,147.4608666,0,147.4608666
1/16/21 22:40,128.7043464,0,128.7043464
1/16/21 22:45,158.147831,0,158.147831
1/16/21 22:50,147.7521695,0,147.7521695
1/16/21 22:55,148.4130409,0,148.4130409
1/16/21 23:00,132.0130406,0,132.0130406
1/16/21 23:05,137.699997,0,137.699997
1/16/21 23:10,159.2217446,0,159.2217446
1/16/21 23:15,132.4695712,0,132.4695712
1/16/21 23:20,164.7652222,0,164.7652222
1/16/21 23:25,140.7666614,0,140.7666614
1/16/21 23:30,141.4434723,0,141.4434723
1/16/21 23:35,136.4993781,0,136.4993781
1/16/21 23:40,136.5,0,136.5
1/16/21 23:45,170.4347807,0,170.4347807
1/16/21 23:50,146.7304408,0,146.7304408
1/16/21 23:55,160.0869624,0,160.0869624
1/17/21 0:00,133.4608695,0,133.4608695
1/17/21 0:05,223.2375043,0,223.2375043
1/17/21 0:10,188.3478313,0,188.3478313
1/17/21 0:15,212.8833363,0,212.8833363
1/17/21 0:20,225.0434789,0,225.0434789
1/17/21 0:25,207.5913013,0,207.5913013
1/17/21 0:30,230.4608679,0,230.4608679
1/17/21 0:35,199.0608726,0,199.0608726
1/17/21 0:40,226.0826052,0,226.0826052
1/17/21 0:45,219.0478244,0,219.0478244
1/17/21 0:50,224.1000035,0,224.1000035
1/17/21 0:55,228.7652144,0,228.7652144
1/17/21 1:00,214.6434817,0,214.6434817
1/17/21 1:05,221.8124981,0,221.8124981
1/17/21 1:10,202.3956537,0,202.3956537
1/17/21 1:15,206.9583321,0,206.9583321
1/17/21 1:20,198.2333361,0,198.2333361
1/17/21 1:25,214.2583351,0,214.2583351
1/17/21 1:30,212.6999989,0,212.6999989
1/17/21 1:35,205.6291669,0,205.6291669
1/17/21 1:40,229.8173934,0,229.8173934
1/17/21 1:45,223.5666707,0,223.5666707
1/17/21 1:50,221.469568,0,221.469568
1/17/21 1:55,258.5749914,0,258.5749914
1/17/21 2:00,220.7291692,0,220.7291692
1/17/21 2:05,176.074997,0,176.074997
1/17/21 2:10,165.9166679,0,165.9166679
1/17/21 2:15,181.9750023,0,181.9750023
1/17/21 2:20,148.899994,0,148.899994
1/17/21 2:25,160.570832,0,160.570832
1/17/21 2:30,154.0083357,0,154.0083357
1/17/21 2:35,155.5166652,0,155.5166652
1/17/21 2:40,184.0499955,0,184.0499955
1/17/21 2:45,144.6521739,0,144.6521739
1/17/21 2:50,176.1791643,0,176.1791643
1/17/21 2:55,163.0999954,0,163.0999954
1/17/21 3:00,153.2499944,0,153.2499944
1/17/21 3:05,170.2250023,0,170.2250023
1/17/21 3:10,161.2333298,0,161.2333298
1/17/21 3:15,171.6782579,0,171.6782579
1/17/21 3:20,139.0874996,0,139.0874996
1/17/21 3:25,140.517395,0,140.517395
1/17/21 3:30,136.5913098,0,136.5913098
1/17/21 3:35,136.0666607,0,136.0666607
1/17/21 3:40,155.5521738,0,155.5521738
1/17/21 3:45,136.3666696,0,136.3666696
1/17/21 3:50,159.4826077,0,159.4826077
1/17/21 3:55,139.1043469,0,139.1043469
1/17/21 4:00,143.2999971,0,143.2999971
1/17/21 4:05,142.8956563,0,142.8956563
1/17/21 4:10,141.8217363,0,141.8217363
1/17/21 4:15,150.0695622,0,150.0695622
1/17/21 4:20,131.2173904,0,131.2173904
1/17/21 4:25,150.0695622,0,150.0695622
1/17/21 4:30,136.8260896,0,136.8260896
1/17/21 4:35,139.4869505,0,139.4869505
1/17/21 4:40,146.274994,0,146.274994
1/17/21 4:45,124.1782625,0,124.1782625
1/17/21 4:50,155.8499985,0,155.8499985
1/17/21 4:55,145.2869561,0,145.2869561
1/17/21 5:00,147.8869595,0,147.8869595
1/17/21 5:05,142.6173879,0,142.6173879
1/17/21 5:10,148.7125053,0,148.7125053
1/17/21 5:15,165.7869535,0,165.7869535
1/17/21 5:20,137.5333341,0,137.5333341
1/17/21 5:25,147.4499995,0,147.4499995
1/17/21 5:30,145.55833,0,145.55833
1/17/21 5:35,145.5695603,0,145.5695603
1/17/21 5:40,120.800003,0,120.800003
1/17/21 5:45,144.1565227,0,144.1565227
1/17/21 5:50,162.62609,0,162.62609
1/17/21 5:55,133.87391,0,133.87391
1/17/21 6:00,160.199997,0,160.199997
1/17/21 6:05,163.012497,0,163.012497
1/17/21 6:10,172.8347883,0,172.8347883
1/17/21 6:15,164.9869518,0,164.9869518
1/17/21 6:20,145.1608642,0,145.1608642
1/17/21 6:25,168.6739104,0,168.6739104
1/17/21 6:30,146.5565277,0,146.5565277
1/17/21 6:35,151.8374946,0,151.8374946
1/17/21 6:40,152.6912989,0,152.6912989
1/17/21 6:45,131.449501,0,131.449501
1/17/21 6:50,155.7130413,0,155.7130413
1/17/21 6:55,157.1913067,0,157.1913067
1/17/21 7:00,160.3652165,0.173913043,160.1913034
1/17/21 7:05,181.1826057,1.026086957,180.1565187
1/17/21 7:10,168.4173929,2.02173913,166.3956537
1/17/21 7:15,193.5260833,3.195652174,190.3304311
1/17/21 7:20,195.8500055,4.55,191.3000055
1/17/21 7:25,240.873916,7.573913043,233.300003
1/17/21 7:30,258.8130417,11.82173913,246.9913025
1/17/21 7:35,259.3,15.3,244
1/17/21 7:40,284.7123807,18.6173913,266.0949894
1/17/21 7:45,259.8826063,22.04782578,237.8347805
1/17/21 7:50,265.9521677,26.51304348,239.4391242
1/17/21 7:55,289.7080947,31.47765257,258.2304421
1/17/21 8:00,329.84584,36.57916738,293.2666727
1/17/21 8:05,289.9695647,41.36956522,248.5999995
1/17/21 8:10,321.0826034,46.48695722,274.5956462
1/17/21 8:15,344.3347854,51.10434726,293.2304382
1/17/21 8:20,390.1956455,55.76521752,334.430428
1/17/21 8:25,387.6782695,60.69999948,326.97827
1/17/21 8:30,350.5499995,66.09583054,284.4541689
1/17/21 8:35,378.700007,71.13913243,307.5608745
1/17/21 8:40,356,76.800003,279.199997
1/17/21 8:45,338.7666627,82.58333083,256.1833318
1/17/21 8:50,354.5478273,87.40434561,267.1434817
1/17/21 8:55,330.9291637,93.35833358,237.5708301
1/17/21 9:00,331.1874949,98.83749825,232.3499966
1/17/21 9:05,380.374991,104.0500015,276.3249895
1/17/21 9:10,314.100006,109.125,204.975006
1/17/21 9:15,294.4608783,113.973916,180.4869623
1/17/21 9:20,368.062487,118.879164,249.1833231
1/17/21 9:25,336.2478279,126.3478267,209.9000012
1/17/21 9:30,362.9043597,130.7391363,232.1652234
1/17/21 9:35,354.9666697,137.400004,217.5666657
1/17/21 9:40,349.647833,142.7956582,206.8521748
1/17/21 9:45,340.6125055,146.4333331,194.1791724
1/17/21 9:50,350.5391334,152.4173942,198.1217393
1/17/21 9:55,335.7782567,156.730433,179.0478237
1/17/21 10:00,449.7652235,160.4652173,289.3000063
1/17/21 10:05,455.7347752,166.2347778,289.4999974
1/17/21 10:10,454.3347714,172.4739115,281.8608599
1/17/21 10:15,471.2499869,173.0874978,298.1624891
1/17/21 10:20,430.7434772,177.0782617,253.6652156
1/17/21 10:25,468.6652221,183.1217438,285.5434783
1/17/21 10:30,470.6608812,183.1260926,287.5347886
1/17/21 10:35,475.2695592,186,289.2695592
1/17/21 10:40,493.947838,193.7695677,300.1782703
1/17/21 10:45,432.9499964,198.1083286,234.8416678
1/17/21 10:50,474.6608766,197.3695665,277.2913101
1/17/21 10:55,460.2260777,203.9043486,256.3217291
1/17/21 11:00,460.8999947,207.6869606,253.2130341
1/17/21 11:05,439.3565229,211.0608687,228.2956543
1/17/21 11:10,454.3304318,214.2217413,240.1086904
1/17/21 11:15,421.6260854,214.3782549,207.2478305
1/17/21 11:20,325.9869613,212.7130458,113.2739154
1/17/21 11:25,277.3391294,215.1913015,62.14782791
1/17/21 11:30,244.0130464,216.3869589,27.62608757
1/17/21 11:35,216.8173953,220.752178,-3.934782609
1/17/21 11:40,234.200006,218.600006,15.6
1/17/21 11:45,230.373915,220.3695672,10.00434783
1/17/21 11:50,242.9391244,220.0521679,22.88695652
1/17/21 11:55,250.652174,223.9478262,26.70434783
1/17/21 12:00,241.0565215,220.2173907,20.83913083
1/17/21 12:05,327.582613,223.8086985,103.7739145
1/17/21 12:10,295.273921,222.3521794,72.92174161
1/17/21 12:15,301.8043487,223.2869548,78.51739387
1/17/21 12:20,311.3500043,222.2500038,89.1000005
1/17/21 12:25,319.830437,222.8304344,97.00000261
1/17/21 12:30,343.8666724,224.4375044,119.429168
1/17/21 12:35,374.9249913,221.2333298,153.6916615
1/17/21 12:40,382.3500085,221.9833373,160.3666712
1/17/21 12:45,420.5499955,219.6500015,200.899994
1/17/21 12:50,450.800008,217.4333368,233.3666712
1/17/21 12:55,445.783331,212.6583297,233.1250013
1/17/21 13:00,440.5708382,214.9916699,225.5791683
1/17/21 13:05,450.2652248,208.4304378,241.834787
1/17/21 13:10,455.3999903,210.4249955,244.9749948
1/17/21 13:15,434.5130332,204.9826044,229.5304288
1/17/21 13:20,443.0826169,207.8956577,235.1869593
1/17/21 13:25,473.6416589,202.5625025,271.0791564
1/17/21 13:30,475.5874884,197.1874981,278.3999903
1/17/21 13:35,456.0564774,189.8956577,266.1608198
1/17/21 13:40,481.1666767,198.0666707,283.100006
1/17/21 13:45,478.247837,195.5826097,282.6652273
1/17/21 13:50,482.7583451,189.125,293.6333451
1/17/21 13:55,494.5739051,182.000002,312.5739031
1/17/21 14:00,512.84783,178.7913023,334.0565277
1/17/21 14:05,419.8304403,170.6173944,249.2130458
1/17/21 14:10,438.8521722,170.0913013,268.7608709
1/17/21 14:15,429.3304324,167.9782661,261.3521663
1/17/21 14:20,436.6825975,160.0217339,276.6608636
1/17/21 14:25,438.2478325,156.7130439,281.5347886
1/17/21 14:30,425.7750015,151.2499962,274.5250053
1/17/21 14:35,412.6912891,150.4912999,262.1999892
1/17/21 14:40,435.8333371,144.6458333,291.1875038
1/17/21 14:45,399.9541727,133.5666625,266.3875101
1/17/21 14:50,366.7519865,104.6086943,262.1432922
1/17/21 14:55,403,127.75,275.25
1/17/21 15:00,398.4333343,112.800003,285.6333313
1/17/21 15:05,386.4999958,117.412498,269.0874978
1/17/21 15:10,384.850014,110.587502,274.262512
1/17/21 15:15,391.3043567,109.2260846,282.0782721
1/17/21 15:20,404.4500045,102.125,302.3250045
1/17/21 15:25,382.5333313,93.52500242,289.0083288
1/17/21 15:30,354.0416679,88.02500025,266.0166677
1/17/21 15:35,347.4833305,84.36250054,263.12083
1/17/21 15:40,364.1874914,78.22500113,285.9624903
1/17/21 15:45,338.3865315,73.22916871,265.1573628
1/17/21 15:50,456.0333427,66.566668,389.4666747
1/17/21 15:55,412.7000083,58.566667,354.1333413
1/17/21 16:00,379.9565354,55.4565237,324.5000117
1/17/21 16:05,396.8869455,48.89565078,347.9912947
1/17/21 16:10,385.2125025,43.862499,341.3500035
1/17/21 16:15,393.7695668,38.34782717,355.4217397
1/17/21 16:20,415.4250044,32.71666608,382.7083383
1/17/21 16:25,393.4249933,28.42500075,364.9999925
1/17/21 16:30,378.5000001,24.56250013,353.9375
1/17/21 16:35,347.8083273,20.67916667,327.1291607
1/17/21 16:40,369.3791559,17.45416667,351.9249893
1/17/21 16:45,346.3043429,15.03913043,331.2652124
1/17/21 16:50,315.800012,12.35,303.450012
1/17/21 16:55,275.3833233,9.883333333,265.49999
1/17/21 17:00,131.6125036,7.645833333,123.9666703
1/17/21 17:05,98.74347865,5.443478261,93.30000039
1/17/21 17:10,85.469568,2.995652174,82.47391583
1/17/21 17:15,90.79565257,1.626086957,89.16956561
1/17/21 17:20,76.99130143,0.582608696,76.40869274
1/17/21 17:25,104.1521722,0.052173913,104.0999983
1/17/21 17:30,87.63043361,-0.12173913,87.75217274
1/17/21 17:35,99.79999742,0,99.79999742
1/17/21 17:40,81.23912896,0,81.23912896
1/17/21 17:45,84.32499888,0,84.32499888
1/17/21 17:50,73.81249721,0,73.81249721
1/17/21 17:55,70.26666767,0,70.26666767
1/17/21 18:00,92.66666667,0,92.66666667
1/17/21 18:05,70.4391333,0,70.4391333
1/17/21 18:10,87.33750075,0,87.33750075
1/17/21 18:15,63.76249817,0,63.76249817
1/17/21 18:20,69.36666367,0,69.36666367
1/17/21 18:25,76.10833367,0,76.10833367
1/17/21 18:30,62.13478165,0,62.13478165
1/17/21 18:35,76.17487663,0,76.17487663
1/17/21 18:40,64.32916458,0,64.32916458
1/17/21 18:45,79.449997,0,79.449997
1/17/21 18:50,63,0,63
1/17/21 18:55,71.0999985,0,71.0999985
1/17/21 19:00,65.36521709,0,65.36521709
1/17/21 19:05,67.15000117,0,67.15000117
1/17/21 19:10,66.9782613,0,66.9782613
1/17/21 19:15,63.16521887,0,63.16521887
1/17/21 19:20,84.99999825,0,84.99999825
1/17/21 19:25,64.79508509,0,64.79508509
1/17/21 19:30,74.54347652,0,74.54347652
1/17/21 19:35,58.83478287,0,58.83478287
1/17/21 19:40,63.16956665,0,63.16956665
1/17/21 19:45,79.68695665,0,79.68695665
1/17/21 19:50,61.15652143,0,61.15652143
1/17/21 19:55,89.10869761,0,89.10869761
1/17/21 20:00,65.098999,0,65.098999
1/17/21 20:05,77.23913174,0,77.23913174
1/17/21 20:10,69.65217522,0,69.65217522
1/17/21 20:15,64.56860783,0,64.56860783
1/17/21 20:20,73.7217377,0,73.7217377
1/17/21 20:25,61.70416654,0,61.70416654
1/17/21 20:30,74.73478235,0,74.73478235
1/17/21 20:35,62.14782822,0,62.14782822
1/17/21 20:40,74.56087148,0,74.56087148
1/17/21 20:45,59.15217304,0,59.15217304
1/17/21 20:50,64.46521596,0,64.46521596
1/17/21 20:55,64.59130322,0,64.59130322
1/17/21 21:00,68.48695852,0,68.48695852
1/17/21 21:05,79.18695796,0,79.18695796
1/17/21 21:10,68.650002,0,68.650002
1/17/21 21:15,83.31304439,0,83.31304439
1/17/21 21:20,57.03912943,0,57.03912943
1/17/21 21:25,71.16522013,0,71.16522013
1/17/21 21:30,70.72174035,0,70.72174035
1/17/21 21:35,60.16086874,0,60.16086874
1/17/21 21:40,89.80000158,0,89.80000158
1/17/21 21:45,63.0304343,0,63.0304343
1/17/21 21:50,84.86250238,0,84.86250238
1/17/21 21:55,66.09070746,0,66.09070746
1/17/21 22:00,68.11304178,0,68.11304178
1/17/21 22:05,71.366666,0,71.366666
1/17/21 22:10,61.68260978,0,61.68260978
1/17/21 22:15,77.25000188,0,77.25000188
1/17/21 22:20,60.89999929,0,60.89999929
1/17/21 22:25,76.8833315,0,76.8833315
1/17/21 22:30,58.08333333,0,58.08333333
1/17/21 22:35,69.5250025,0,69.5250025
1/17/21 22:40,58.18260896,0,58.18260896
1/17/21 22:45,65.24999854,0,65.24999854
1/17/21 22:50,67.4041665,0,67.4041665
1/17/21 22:55,61,0,61
1/17/21 23:00,82.8999975,0,82.8999975
1/17/21 23:05,58.98261035,0,58.98261035
1/17/21 23:10,76.43333237,0,76.43333237
1/17/21 23:15,70.67499983,0,70.67499983
1/17/21 23:20,52.44999913,0,52.44999913
1/17/21 23:25,97.20000075,0,97.20000075
1/17/21 23:30,62.67500025,0,62.67500025
1/17/21 23:35,86.33478509,0,86.33478509
1/17/21 23:40,59.63749829,0,59.63749829
1/17/21 23:45,75.17391348,0,75.17391348
1/17/21 23:50,59.77499992,0,59.77499992
1/17/21 23:55,70.83333067,0,70.83333067
1/18/21 0:00,70.233332,0,70.233332
1/18/21 0:05,66.74583621,0,66.74583621
1/18/21 0:10,71.62500125,0,71.62500125
1/18/21 0:15,59.80434891,0,59.80434891
1/18/21 0:20,76.19166458,0,76.19166458
1/18/21 0:25,62.28260913,0,62.28260913
1/18/21 0:30,71.75000175,0,71.75000175
1/18/21 0:35,60.68750188,0,60.68750188
1/18/21 0:40,64.21250054,0,64.21250054
1/18/21 0:45,85.41304304,0,85.41304304
1/18/21 0:50,62.58333333,0,62.58333333
1/18/21 0:55,80.56087052,0,80.56087052
1/18/21 1:00,66.33478178,0,66.33478178
1/18/21 1:05,68.87391339,0,68.87391339
1/18/21 1:10,82.89999987,0,82.89999987
1/18/21 1:15,58.61739157,0,58.61739157
1/18/21 1:20,67.49999935,0,67.49999935
1/18/21 1:25,77.51739161,0,77.51739161
1/18/21 1:30,62.10434965,0,62.10434965
1/18/21 1:35,86.56521913,0,86.56521913
1/18/21 1:40,61.51304409,0,61.51304409
1/18/21 1:45,76.19166458,0,76.19166458
1/18/21 1:50,63.09999761,0,63.09999761
1/18/21 1:55,73.5913033,0,73.5913033
1/18/21 2:00,61.12500204,0,61.12500204
1/18/21 2:05,65.2260883,0,65.2260883
1/18/21 2:10,80.66087074,0,80.66087074
1/18/21 2:15,57.44347635,0,57.44347635
1/18/21 2:20,82.49130252,0,82.49130252
1/18/21 2:25,62.60434835,0,62.60434835
1/18/21 2:30,68.95652174,0,68.95652174
1/18/21 2:35,81.52608526,0,81.52608526
1/18/21 2:40,62.6478253,0,62.6478253
1/18/21 2:45,82.89130174,0,82.89130174
1/18/21 2:50,58.82173965,0,58.82173965
1/18/21 2:55,81.24166492,0,81.24166492
1/18/21 3:00,60.191304,0,60.191304
1/18/21 3:05,71.5,0,71.5
1/18/21 3:10,65.44999867,0,65.44999867
1/18/21 3:15,68.10435083,0,68.10435083
1/18/21 3:20,80.12916721,0,80.12916721
1/18/21 3:25,62.99999813,0,62.99999813
1/18/21 3:30,84.299999,0,84.299999
1/18/21 3:35,63.56666742,0,63.56666742
1/18/21 3:40,79.95652383,0,79.95652383
1/18/21 3:45,61.94166638,0,61.94166638
1/18/21 3:50,73.26249888,0,73.26249888
1/18/21 3:55,66.449997,0,66.449997
1/18/21 4:00,66.63333133,0,66.63333133
1/18/21 4:05,67.466667,0,67.466667
1/18/21 4:10,59.54999817,0,59.54999817
1/18/21 4:15,80.62499875,0,80.62499875
1/18/21 4:20,63.88695661,0,63.88695661
1/18/21 4:25,87.65833142,0,87.65833142
1/18/21 4:30,60.12500042,0,60.12500042
1/18/21 4:35,79.03913096,0,79.03913096
1/18/21 4:40,55.75000188,0,55.75000188
1/18/21 4:45,76.41304217,0,76.41304217
1/18/21 4:50,60.04782665,0,60.04782665
1/18/21 4:55,76.29130287,0,76.29130287
1/18/21 5:00,64.80000096,0,64.80000096
1/18/21 5:05,61.26521622,0,61.26521622
1/18/21 5:10,80.41666625,0,80.41666625
1/18/21 5:15,68.13913243,0,68.13913243
1/18/21 5:20,92.73913043,0,92.73913043
1/18/21 5:25,64.13478004,0,64.13478004
1/18/21 5:30,84.60869435,0,84.60869435
1/18/21 5:35,63.6260853,0,63.6260853
1/18/21 5:40,73.67391304,0,73.67391304
1/18/21 5:45,70.473912,0,70.473912
1/18/21 5:50,67.36522022,0,67.36522022
1/18/21 5:55,86.97826317,0,86.97826317
1/18/21 6:00,66.49565183,0,66.49565183
1/18/21 6:05,97.69583633,0,97.69583633
1/18/21 6:10,59.90000004,0,59.90000004
1/18/21 6:15,73.76666533,0,73.76666533
1/18/21 6:20,63.8478243,0,63.8478243
1/18/21 6:25,81.30869687,0,81.30869687
1/18/21 6:30,71.09583392,0,71.09583392
1/18/21 6:35,76.79565017,0,76.79565017
1/18/21 6:40,69.57499742,0,69.57499742
1/18/21 6:45,77.5749985,0,77.5749985
1/18/21 6:50,92.18750138,0,92.18750138
1/18/21 6:55,77.7166665,0,77.7166665
1/18/21 7:00,124.8416647,0.741666667,124.099998
1/18/21 7:05,99.48260674,1.547826087,97.93478065
1/18/21 7:10,123.0565219,2.934782609,120.1217393
1/18/21 7:15,117.1333345,4.683333333,112.4500012
1/18/21 7:20,142.852178,6.469565217,136.3826127
1/18/21 7:25,166.1875014,8.758333333,157.429168
1/18/21 7:30,203.4875056,11.425,192.0625056
1/18/21 7:35,247.4499948,14.725,232.7249948
1/18/21 7:40,326.1333374,18.30833292,307.8250045
1/18/21 7:45,350.7583383,22.75833333,328.000005
1/18/21 7:50,362.0347837,29.06956452,332.9652192
1/18/21 7:55,351.637507,37.24999875,314.3875083
1/18/21 8:00,369.5458223,47.10416667,322.4416557
1/18/21 8:05,312.7993257,54.03333433,258.7659913
1/18/21 8:10,421.0000047,60.733332,360.2666727
1/18/21 8:15,449.8416578,67.08749713,382.7541607
1/18/21 8:20,583.3750056,72.31250188,511.0625038
1/18/21 8:25,582.1000073,77.74583563,504.3541717
1/18/21 8:30,605.773014,84.047829,521.725185
1/18/21 8:35,593.6416752,88.78333033,504.8583448
1/18/21 8:40,621.600021,94.425003,527.175018
1/18/21 8:45,613.4999888,100.387497,513.1124918
1/18/21 8:50,605.8333396,106.2291642,499.6041754
1/18/21 8:55,590.2000068,112.6521739,477.5478329
1/18/21 9:00,602.9666597,118.8666637,484.099996
1/18/21 9:05,601.6434784,124.7956523,476.8478261
1/18/21 9:10,594.8643866,131.0296139,463.8347727
1/18/21 9:15,590.3291614,135.7833303,454.5458311
1/18/21 9:20,605.0791708,141.2791653,463.8000055
1/18/21 9:25,635.534786,146.9434801,488.5913059
1/18/21 9:30,619.1250075,151.0499955,468.075012
1/18/21 9:35,604.3695652,156.7043418,447.6652234
1/18/21 9:40,630.3565255,160.5434815,469.813044
1/18/21 9:45,668.7427479,165.330437,503.4123109
1/18/21 9:50,621.9347826,170.0173937,451.917389
1/18/21 9:55,612.9565335,176.1217451,436.8347883
1/18/21 10:00,616.2304408,178.4739089,437.7565319
1/18/21 10:05,620.047829,184.800001,435.2478279
1/18/21 10:10,624.6874944,188.1041723,436.5833221
1/18/21 10:15,606.6304289,190.8173914,415.8130375
1/18/21 10:20,632.1565246,194.7565241,437.4000005
1/18/21 10:25,630.3348001,199.5782669,430.7565332
1/18/21 10:30,662.5826058,202.6913002,459.8913057
1/18/21 10:35,660.0130547,204.3391312,455.6739235
1/18/21 10:40,639.913052,206.660872,433.2521799
1/18/21 10:45,642.9260845,212.4086947,430.5173897
1/18/21 10:50,608.474991,215.149994,393.324997
1/18/21 10:55,649.530434,218.3130479,431.2173861
1/18/21 11:00,624.4333368,219.2874998,405.1458371
1/18/21 11:05,607.2166703,221.1750036,386.0416667
1/18/21 11:10,607.900009,222.7833303,385.1166787
1/18/21 11:15,572.8782536,224.8956537,347.9825998
1/18/21 11:20,516.2333323,224.4833373,291.749995
1/18/21 11:25,449.3739107,226.6565194,222.7173913
1/18/21 11:30,412.9041715,226.9458363,185.9583352
1/18/21 11:35,389.4999981,227.8875026,161.6124955
1/18/21 11:40,403.8499985,228.324997,175.5250015
1/18/21 11:45,409.5666694,231.0916684,178.475001
1/18/21 11:50,380.6912923,233.5304288,147.1608636
1/18/21 11:55,398.6041679,233.7958355,164.8083325
1/18/21 12:00,392.9130422,233.2391298,159.6739124
1/18/21 12:05,415.0608752,234.0695707,180.9913045
1/18/21 12:10,402.2666627,232.5666607,169.700002
1/18/21 12:15,394.899999,231.399999,163.5
1/18/21 12:20,387.0916665,232.9458332,154.1458333
1/18/21 12:25,421.175003,232.912506,188.262497
1/18/21 12:30,432.3521677,231.7956471,200.5565206
1/18/21 12:35,469.4833361,231.6249975,237.8583386
1/18/21 12:40,574.2833291,229.8249983,344.4583308
1/18/21 12:45,565.8782601,229.3478209,336.5304392
